# taxon distribution range models
# data save on : 2023-09-25T17:03:33-03:00
taxon	type	age	equator	pixel	density
Filicium thouarsianum	points	0	360	27389	1.000000
Filicium thouarsianum	points	0	360	27390	1.000000
Filicium thouarsianum	points	0	360	27729	1.000000
Filicium thouarsianum	points	0	360	28065	1.000000
Filicium thouarsianum	points	0	360	28731	1.000000
Ganophyllum falcatum	points	0	360	15406	1.000000
Ganophyllum falcatum	points	0	360	15758	1.000000
Ganophyllum falcatum	points	0	360	16106	1.000000
Ganophyllum falcatum	points	0	360	16789	1.000000
Ganophyllum falcatum	points	0	360	17163	1.000000
Ganophyllum falcatum	points	0	360	17164	1.000000
Ganophyllum falcatum	points	0	360	18235	1.000000
Ganophyllum falcatum	points	0	360	18238	1.000000
Ganophyllum falcatum	points	0	360	18588	1.000000
Ganophyllum falcatum	points	0	360	18945	1.000000
Ganophyllum falcatum	points	0	360	18946	1.000000
Ganophyllum falcatum	points	0	360	19647	1.000000
Ganophyllum falcatum	points	0	360	20373	1.000000
Ganophyllum falcatum	points	0	360	20761	1.000000
Ganophyllum falcatum	points	0	360	21109	1.000000
Ganophyllum falcatum	points	0	360	21120	1.000000
Ganophyllum falcatum	points	0	360	21121	1.000000
Ganophyllum falcatum	points	0	360	21122	1.000000
Ganophyllum falcatum	points	0	360	21123	1.000000
Ganophyllum falcatum	points	0	360	21470	1.000000
Ganophyllum falcatum	points	0	360	21475	1.000000
Ganophyllum falcatum	points	0	360	21483	1.000000
Ganophyllum falcatum	points	0	360	21496	1.000000
Ganophyllum falcatum	points	0	360	21849	1.000000
Ganophyllum falcatum	points	0	360	22172	1.000000
Ganophyllum falcatum	points	0	360	22188	1.000000
Ganophyllum falcatum	points	0	360	22202	1.000000
Ganophyllum falcatum	points	0	360	22211	1.000000
Ganophyllum falcatum	points	0	360	22220	1.000000
Ganophyllum falcatum	points	0	360	22546	1.000000
Ganophyllum falcatum	points	0	360	22549	1.000000
Ganophyllum falcatum	points	0	360	22563	1.000000
Ganophyllum falcatum	points	0	360	22572	1.000000
Ganophyllum falcatum	points	0	360	22930	1.000000
Ganophyllum falcatum	points	0	360	22932	1.000000
Ganophyllum falcatum	points	0	360	23247	1.000000
Ganophyllum falcatum	points	0	360	23250	1.000000
Ganophyllum falcatum	points	0	360	23251	1.000000
Ganophyllum falcatum	points	0	360	23253	1.000000
Ganophyllum falcatum	points	0	360	23257	1.000000
Ganophyllum falcatum	points	0	360	23288	1.000000
Ganophyllum falcatum	points	0	360	23289	1.000000
Ganophyllum falcatum	points	0	360	23608	1.000000
Ganophyllum falcatum	points	0	360	23610	1.000000
Ganophyllum falcatum	points	0	360	23612	1.000000
Ganophyllum falcatum	points	0	360	23613	1.000000
Ganophyllum falcatum	points	0	360	23626	1.000000
Ganophyllum falcatum	points	0	360	23638	1.000000
Ganophyllum falcatum	points	0	360	23641	1.000000
Ganophyllum falcatum	points	0	360	23656	1.000000
Ganophyllum falcatum	points	0	360	23657	1.000000
Ganophyllum falcatum	points	0	360	23658	1.000000
Ganophyllum falcatum	points	0	360	23974	1.000000
Ganophyllum falcatum	points	0	360	23975	1.000000
Ganophyllum falcatum	points	0	360	23997	1.000000
Ganophyllum falcatum	points	0	360	24001	1.000000
Ganophyllum falcatum	points	0	360	24003	1.000000
Ganophyllum falcatum	points	0	360	24004	1.000000
Ganophyllum falcatum	points	0	360	24014	1.000000
Ganophyllum falcatum	points	0	360	24352	1.000000
Ganophyllum falcatum	points	0	360	24358	1.000000
Ganophyllum falcatum	points	0	360	24359	1.000000
Ganophyllum falcatum	points	0	360	24695	1.000000
Ganophyllum falcatum	points	0	360	24699	1.000000
Ganophyllum falcatum	points	0	360	24704	1.000000
Ganophyllum falcatum	points	0	360	24705	1.000000
Ganophyllum falcatum	points	0	360	25046	1.000000
Ganophyllum falcatum	points	0	360	25047	1.000000
Ganophyllum falcatum	points	0	360	25048	1.000000
Ganophyllum falcatum	points	0	360	25050	1.000000
Ganophyllum falcatum	points	0	360	25051	1.000000
Ganophyllum falcatum	points	0	360	25052	1.000000
Ganophyllum falcatum	points	0	360	25057	1.000000
Ganophyllum falcatum	points	0	360	25058	1.000000
Ganophyllum falcatum	points	0	360	25396	1.000000
Ganophyllum falcatum	points	0	360	25398	1.000000
Ganophyllum falcatum	points	0	360	25401	1.000000
Ganophyllum falcatum	points	0	360	25402	1.000000
Ganophyllum falcatum	points	0	360	25407	1.000000
Ganophyllum falcatum	points	0	360	25408	1.000000
Ganophyllum falcatum	points	0	360	25409	1.000000
Ganophyllum falcatum	points	0	360	25741	1.000000
Ganophyllum falcatum	points	0	360	25742	1.000000
Ganophyllum falcatum	points	0	360	25743	1.000000
Ganophyllum falcatum	points	0	360	25751	1.000000
Ganophyllum falcatum	points	0	360	25752	1.000000
Ganophyllum falcatum	points	0	360	25757	1.000000
Ganophyllum falcatum	points	0	360	25758	1.000000
Ganophyllum falcatum	points	0	360	25759	1.000000
Ganophyllum falcatum	points	0	360	25760	1.000000
Ganophyllum falcatum	points	0	360	25761	1.000000
Ganophyllum falcatum	points	0	360	26088	1.000000
Ganophyllum falcatum	points	0	360	26089	1.000000
Ganophyllum falcatum	points	0	360	26090	1.000000
Ganophyllum falcatum	points	0	360	26104	1.000000
Ganophyllum falcatum	points	0	360	26107	1.000000
Ganophyllum falcatum	points	0	360	26108	1.000000
Ganophyllum falcatum	points	0	360	26434	1.000000
Ganophyllum falcatum	points	0	360	26435	1.000000
Ganophyllum falcatum	points	0	360	26454	1.000000
Ganophyllum falcatum	points	0	360	26455	1.000000
Ganophyllum falcatum	points	0	360	26779	1.000000
Ganophyllum falcatum	points	0	360	26799	1.000000
Ganophyllum falcatum	points	0	360	27141	1.000000
Ganophyllum falcatum	points	0	360	27142	1.000000
Ganophyllum falcatum	points	0	360	27482	1.000000
Ganophyllum falcatum	points	0	360	27821	1.000000
Ganophyllum falcatum	points	0	360	27822	1.000000
Ganophyllum falcatum	points	0	360	27823	1.000000
Ganophyllum falcatum	points	0	360	28158	1.000000
Ganophyllum falcatum	points	0	360	28159	1.000000
Ganophyllum falcatum	points	0	360	28494	1.000000
Ganophyllum falcatum	points	0	360	28825	1.000000
Ganophyllum falcatum	points	0	360	32556	1.000000
Gereaua perrieri	points	0	360	25317	1.000000
Gereaua perrieri	points	0	360	25318	1.000000
Gereaua perrieri	points	0	360	25666	1.000000
Gereaua perrieri	points	0	360	26016	1.000000
Gereaua perrieri	points	0	360	27049	1.000000
Gereaua perrieri	points	0	360	27389	1.000000
Gereaua perrieri	points	0	360	28064	1.000000
Gereaua perrieri	points	0	360	28399	1.000000
Gereaua perrieri	points	0	360	28728	1.000000
Gereaua perrieri	points	0	360	28730	1.000000
Gereaua perrieri	points	0	360	28731	1.000000
Gereaua perrieri	points	0	360	29387	1.000000
Glenniea africana	points	0	360	18117	1.000000
Glenniea africana	points	0	360	18119	1.000000
Glenniea africana	points	0	360	19199	1.000000
Glenniea africana	points	0	360	21387	1.000000
Glenniea africana	points	0	360	21746	1.000000
Glenniea africana	points	0	360	22108	1.000000
Glenniea africana	points	0	360	22466	1.000000
Glenniea africana	points	0	360	23536	1.000000
Gongrodiscus bilocularis	points	0	360	28173	1.000000
Gongrodiscus bilocularis	points	0	360	28174	1.000000
Gongrodiscus bilocularis	points	0	360	28509	1.000000
Gongrodiscus bilocularis	points	0	360	28510	1.000000
Guindilia trinervis	points	0	360	31500	1.000000
Guindilia trinervis	points	0	360	31803	1.000000
Guindilia trinervis	points	0	360	31804	1.000000
Guindilia trinervis	points	0	360	32104	1.000000
Guindilia trinervis	points	0	360	32105	1.000000
Guindilia trinervis	points	0	360	32401	1.000000
Guindilia trinervis	points	0	360	32402	1.000000
Guindilia trinervis	points	0	360	32695	1.000000
Guioa rhoifolia	points	0	360	25454	1.000000
Guioa rhoifolia	points	0	360	26829	1.000000
Guioa rhoifolia	points	0	360	26831	1.000000
Guioa rhoifolia	points	0	360	27172	1.000000
Guioa rhoifolia	points	0	360	27173	1.000000
Guioa rhoifolia	points	0	360	27175	1.000000
Handeliodendron bodinieri	points	0	360	11685	1.000000
Handeliodendron bodinieri	points	0	360	12009	1.000000
Handeliodendron bodinieri	points	0	360	12010	1.000000
Handeliodendron bodinieri	points	0	360	12011	1.000000
Handeliodendron bodinieri	points	0	360	12337	1.000000
Handeliodendron bodinieri	points	0	360	12338	1.000000
Haplocoelopsis africana	points	0	360	21389	1.000000
Haplocoelopsis africana	points	0	360	21390	1.000000
Haplocoelopsis africana	points	0	360	21748	1.000000
Haplocoelopsis africana	points	0	360	21749	1.000000
Haplocoelopsis africana	points	0	360	22108	1.000000
Haplocoelopsis africana	points	0	360	22466	1.000000
Haplocoelopsis africana	points	0	360	23181	1.000000
Haplocoelopsis africana	points	0	360	23182	1.000000
Haplocoelopsis africana	points	0	360	23536	1.000000
Haplocoelopsis africana	points	0	360	23537	1.000000
Haplocoelopsis africana	points	0	360	23538	1.000000
Haplocoelopsis africana	points	0	360	23870	1.000000
Haplocoelopsis africana	points	0	360	23891	1.000000
Haplocoelopsis africana	points	0	360	23894	1.000000
Haplocoelopsis africana	points	0	360	24250	1.000000
Haplocoelopsis africana	points	0	360	24251	1.000000
Haplocoelopsis africana	points	0	360	24603	1.000000
Haplocoelum foliolosum	points	0	360	17060	1.000000
Haplocoelum foliolosum	points	0	360	17415	1.000000
Haplocoelum foliolosum	points	0	360	17424	1.000000
Haplocoelum foliolosum	points	0	360	17771	1.000000
Haplocoelum foliolosum	points	0	360	17793	1.000000
Haplocoelum foliolosum	points	0	360	18508	1.000000
Haplocoelum foliolosum	points	0	360	19228	1.000000
Haplocoelum foliolosum	points	0	360	19580	1.000000
Haplocoelum foliolosum	points	0	360	20304	1.000000
Haplocoelum foliolosum	points	0	360	20663	1.000000
Haplocoelum foliolosum	points	0	360	20667	1.000000
Haplocoelum foliolosum	points	0	360	21026	1.000000
Haplocoelum foliolosum	points	0	360	21379	1.000000
Haplocoelum foliolosum	points	0	360	21380	1.000000
Haplocoelum foliolosum	points	0	360	21381	1.000000
Haplocoelum foliolosum	points	0	360	21382	1.000000
Haplocoelum foliolosum	points	0	360	21383	1.000000
Haplocoelum foliolosum	points	0	360	21386	1.000000
Haplocoelum foliolosum	points	0	360	21389	1.000000
Haplocoelum foliolosum	points	0	360	21740	1.000000
Haplocoelum foliolosum	points	0	360	21741	1.000000
Haplocoelum foliolosum	points	0	360	21745	1.000000
Haplocoelum foliolosum	points	0	360	21747	1.000000
Haplocoelum foliolosum	points	0	360	21748	1.000000
Haplocoelum foliolosum	points	0	360	22106	1.000000
Haplocoelum foliolosum	points	0	360	22107	1.000000
Haplocoelum foliolosum	points	0	360	22108	1.000000
Haplocoelum foliolosum	points	0	360	22457	1.000000
Haplocoelum foliolosum	points	0	360	22462	1.000000
Haplocoelum foliolosum	points	0	360	22464	1.000000
Haplocoelum foliolosum	points	0	360	22465	1.000000
Haplocoelum foliolosum	points	0	360	22466	1.000000
Haplocoelum foliolosum	points	0	360	22820	1.000000
Haplocoelum foliolosum	points	0	360	22821	1.000000
Haplocoelum foliolosum	points	0	360	22822	1.000000
Haplocoelum foliolosum	points	0	360	22824	1.000000
Haplocoelum foliolosum	points	0	360	23181	1.000000
Haplocoelum foliolosum	points	0	360	23182	1.000000
Haplocoelum foliolosum	points	0	360	23531	1.000000
Haplocoelum foliolosum	points	0	360	23535	1.000000
Haplocoelum foliolosum	points	0	360	23536	1.000000
Haplocoelum foliolosum	points	0	360	23538	1.000000
Haplocoelum foliolosum	points	0	360	23885	1.000000
Haplocoelum foliolosum	points	0	360	23891	1.000000
Haplocoelum foliolosum	points	0	360	23892	1.000000
Haplocoelum foliolosum	points	0	360	24251	1.000000
Haplocoelum foliolosum	points	0	360	24935	1.000000
Haplocoelum foliolosum	points	0	360	24945	1.000000
Haplocoelum foliolosum	points	0	360	25654	1.000000
Haplocoelum foliolosum	points	0	360	25979	1.000000
Haplocoelum foliolosum	points	0	360	25980	1.000000
Haplocoelum foliolosum	points	0	360	26349	1.000000
Haplocoelum foliolosum	points	0	360	26350	1.000000
Haplocoelum foliolosum	points	0	360	27031	1.000000
Haplocoelum foliolosum	points	0	360	29698	1.000000
Haplocoelum foliolosum	points	0	360	30021	1.000000
Haplocoelum foliolosum	points	0	360	30340	1.000000
Haplocoelum foliolosum	points	0	360	30341	1.000000
Haplocoelum inoploeum	points	0	360	21030	1.000000
Haplocoelum inoploeum	points	0	360	21389	1.000000
Haplocoelum inoploeum	points	0	360	21390	1.000000
Haplocoelum inoploeum	points	0	360	21748	1.000000
Haplocoelum inoploeum	points	0	360	21749	1.000000
Haplocoelum inoploeum	points	0	360	22108	1.000000
Haplocoelum inoploeum	points	0	360	22466	1.000000
Haplocoelum inoploeum	points	0	360	22467	1.000000
Haplocoelum inoploeum	points	0	360	22824	1.000000
Haplocoelum inoploeum	points	0	360	22825	1.000000
Haplocoelum inoploeum	points	0	360	23180	1.000000
Haplocoelum inoploeum	points	0	360	23181	1.000000
Haplocoelum inoploeum	points	0	360	23182	1.000000
Haplocoelum inoploeum	points	0	360	23539	1.000000
Haplocoelum inoploeum	points	0	360	23893	1.000000
Haplocoelum inoploeum	points	0	360	23894	1.000000
Harpullia rhyticarpa	points	0	360	25758	1.000000
Harpullia rhyticarpa	points	0	360	26454	1.000000
Harpullia rhyticarpa	points	0	360	26455	1.000000
Harpullia rhyticarpa	points	0	360	26456	1.000000
Harpullia rhyticarpa	points	0	360	26798	1.000000
Harpullia rhyticarpa	points	0	360	26799	1.000000
Harpullia rhyticarpa	points	0	360	27141	1.000000
Harpullia rhyticarpa	points	0	360	27142	1.000000
Harpullia rhyticarpa	points	0	360	27815	1.000000
Harpullia rhyticarpa	points	0	360	29795	1.000000
Harpullia rhyticarpa	points	0	360	30447	1.000000
Harpullia rhyticarpa	points	0	360	30762	1.000000
Hippobromus pauciflorus	points	0	360	29044	1.000000
Hippobromus pauciflorus	points	0	360	29045	1.000000
Hippobromus pauciflorus	points	0	360	29372	1.000000
Hippobromus pauciflorus	points	0	360	29373	1.000000
Hippobromus pauciflorus	points	0	360	29697	1.000000
Hippobromus pauciflorus	points	0	360	29698	1.000000
Hippobromus pauciflorus	points	0	360	29699	1.000000
Hippobromus pauciflorus	points	0	360	30019	1.000000
Hippobromus pauciflorus	points	0	360	30020	1.000000
Hippobromus pauciflorus	points	0	360	30021	1.000000
Hippobromus pauciflorus	points	0	360	30339	1.000000
Hippobromus pauciflorus	points	0	360	30340	1.000000
Hippobromus pauciflorus	points	0	360	30341	1.000000
Hippobromus pauciflorus	points	0	360	30654	1.000000
Hippobromus pauciflorus	points	0	360	30655	1.000000
Hippobromus pauciflorus	points	0	360	30656	1.000000
Hippobromus pauciflorus	points	0	360	30968	1.000000
Hippobromus pauciflorus	points	0	360	30969	1.000000
Hippobromus pauciflorus	points	0	360	31276	1.000000
Hippobromus pauciflorus	points	0	360	31277	1.000000
Hippobromus pauciflorus	points	0	360	31278	1.000000
Hippobromus pauciflorus	points	0	360	31581	1.000000
Hippobromus pauciflorus	points	0	360	31582	1.000000
Hippobromus pauciflorus	points	0	360	31584	1.000000
Hippobromus pauciflorus	points	0	360	31884	1.000000
Hippobromus pauciflorus	points	0	360	31885	1.000000
Hippobromus pauciflorus	points	0	360	31886	1.000000
Hippobromus pauciflorus	points	0	360	32178	1.000000
Hippobromus pauciflorus	points	0	360	32182	1.000000
Hippobromus pauciflorus	points	0	360	32183	1.000000
Hippobromus pauciflorus	points	0	360	32184	1.000000
Hippobromus pauciflorus	points	0	360	32185	1.000000
Hirania rosea	points	0	360	19594	1.000000
Hornea mauritiana	points	0	360	27737	1.000000
Hypelate trifoliata	points	0	360	10874	1.000000
Hypelate trifoliata	points	0	360	11196	1.000000
Hypelate trifoliata	points	0	360	11515	1.000000
Hypelate trifoliata	points	0	360	11516	1.000000
Hypelate trifoliata	points	0	360	11519	1.000000
Hypelate trifoliata	points	0	360	11839	1.000000
Hypelate trifoliata	points	0	360	11840	1.000000
Hypelate trifoliata	points	0	360	11842	1.000000
Hypelate trifoliata	points	0	360	11844	1.000000
Hypelate trifoliata	points	0	360	12166	1.000000
Hypelate trifoliata	points	0	360	12169	1.000000
Hypelate trifoliata	points	0	360	12170	1.000000
Hypelate trifoliata	points	0	360	12171	1.000000
Hypelate trifoliata	points	0	360	12494	1.000000
Hypelate trifoliata	points	0	360	12497	1.000000
Hypelate trifoliata	points	0	360	12502	1.000000
Hypelate trifoliata	points	0	360	12828	1.000000
Hypelate trifoliata	points	0	360	12834	1.000000
Hypelate trifoliata	points	0	360	12836	1.000000
Hypelate trifoliata	points	0	360	13166	1.000000
Hypelate trifoliata	points	0	360	13169	1.000000
Hypelate trifoliata	points	0	360	13499	1.000000
Hypelate trifoliata	points	0	360	13505	1.000000
Hypelate trifoliata	points	0	360	13506	1.000000
Hypelate trifoliata	points	0	360	13507	1.000000
Hypelate trifoliata	points	0	360	13508	1.000000
Hypelate trifoliata	points	0	360	13848	1.000000
Hypelate trifoliata	points	0	360	14181	1.000000
Hypelate trifoliata	points	0	360	14182	1.000000
Hypelate trifoliata	points	0	360	14187	1.000000
Hypelate trifoliata	points	0	360	14189	1.000000
Hypelate trifoliata	points	0	360	14190	1.000000
Hypelate trifoliata	points	0	360	14191	1.000000
Hypelate trifoliata	points	0	360	14192	1.000000
Hypelate trifoliata	points	0	360	14524	1.000000
Jagera javanica	points	0	360	20037	1.000000
Jagera javanica	points	0	360	20396	1.000000
Jagera javanica	points	0	360	20757	1.000000
Jagera javanica	points	0	360	21116	1.000000
Jagera javanica	points	0	360	21121	1.000000
Jagera javanica	points	0	360	21123	1.000000
Jagera javanica	points	0	360	21473	1.000000
Jagera javanica	points	0	360	21477	1.000000
Jagera javanica	points	0	360	21482	1.000000
Jagera javanica	points	0	360	21485	1.000000
Jagera javanica	points	0	360	21835	1.000000
Jagera javanica	points	0	360	21837	1.000000
Jagera javanica	points	0	360	21849	1.000000
Jagera javanica	points	0	360	21850	1.000000
Jagera javanica	points	0	360	22180	1.000000
Jagera javanica	points	0	360	22194	1.000000
Jagera javanica	points	0	360	22196	1.000000
Jagera javanica	points	0	360	22211	1.000000
Jagera javanica	points	0	360	22212	1.000000
Jagera javanica	points	0	360	22213	1.000000
Jagera javanica	points	0	360	22572	1.000000
Jagera javanica	points	0	360	22926	1.000000
Jagera javanica	points	0	360	22927	1.000000
Jagera javanica	points	0	360	22929	1.000000
Jagera javanica	points	0	360	23249	1.000000
Jagera javanica	points	0	360	23285	1.000000
Jagera javanica	points	0	360	23288	1.000000
Jagera javanica	points	0	360	23289	1.000000
Jagera javanica	points	0	360	23640	1.000000
Jagera javanica	points	0	360	23645	1.000000
Jagera javanica	points	0	360	23646	1.000000
Jagera javanica	points	0	360	24000	1.000000
Jagera javanica	points	0	360	24001	1.000000
Jagera javanica	points	0	360	24357	1.000000
Jagera javanica	points	0	360	24358	1.000000
Jagera javanica	points	0	360	24359	1.000000
Koelreuteria paniculata	points	0	360	6647	1.000000
Koelreuteria paniculata	points	0	360	6915	1.000000
Koelreuteria paniculata	points	0	360	7184	1.000000
Koelreuteria paniculata	points	0	360	7186	1.000000
Koelreuteria paniculata	points	0	360	7188	1.000000
Koelreuteria paniculata	points	0	360	7458	1.000000
Koelreuteria paniculata	points	0	360	7459	1.000000
Koelreuteria paniculata	points	0	360	7460	1.000000
Koelreuteria paniculata	points	0	360	7461	1.000000
Koelreuteria paniculata	points	0	360	7462	1.000000
Koelreuteria paniculata	points	0	360	7734	1.000000
Koelreuteria paniculata	points	0	360	7736	1.000000
Koelreuteria paniculata	points	0	360	7737	1.000000
Koelreuteria paniculata	points	0	360	7747	1.000000
Koelreuteria paniculata	points	0	360	8020	1.000000
Koelreuteria paniculata	points	0	360	8024	1.000000
Koelreuteria paniculata	points	0	360	8028	1.000000
Koelreuteria paniculata	points	0	360	8304	1.000000
Koelreuteria paniculata	points	0	360	8305	1.000000
Koelreuteria paniculata	points	0	360	8306	1.000000
Koelreuteria paniculata	points	0	360	8307	1.000000
Koelreuteria paniculata	points	0	360	8309	1.000000
Koelreuteria paniculata	points	0	360	8316	1.000000
Koelreuteria paniculata	points	0	360	8317	1.000000
Koelreuteria paniculata	points	0	360	8319	1.000000
Koelreuteria paniculata	points	0	360	8588	1.000000
Koelreuteria paniculata	points	0	360	8589	1.000000
Koelreuteria paniculata	points	0	360	8591	1.000000
Koelreuteria paniculata	points	0	360	8592	1.000000
Koelreuteria paniculata	points	0	360	8593	1.000000
Koelreuteria paniculata	points	0	360	8594	1.000000
Koelreuteria paniculata	points	0	360	8595	1.000000
Koelreuteria paniculata	points	0	360	8596	1.000000
Koelreuteria paniculata	points	0	360	8597	1.000000
Koelreuteria paniculata	points	0	360	8598	1.000000
Koelreuteria paniculata	points	0	360	8599	1.000000
Koelreuteria paniculata	points	0	360	8600	1.000000
Koelreuteria paniculata	points	0	360	8608	1.000000
Koelreuteria paniculata	points	0	360	8609	1.000000
Koelreuteria paniculata	points	0	360	8610	1.000000
Koelreuteria paniculata	points	0	360	8881	1.000000
Koelreuteria paniculata	points	0	360	8885	1.000000
Koelreuteria paniculata	points	0	360	8888	1.000000
Koelreuteria paniculata	points	0	360	8889	1.000000
Koelreuteria paniculata	points	0	360	8890	1.000000
Koelreuteria paniculata	points	0	360	8891	1.000000
Koelreuteria paniculata	points	0	360	8903	1.000000
Koelreuteria paniculata	points	0	360	8904	1.000000
Koelreuteria paniculata	points	0	360	9180	1.000000
Koelreuteria paniculata	points	0	360	9181	1.000000
Koelreuteria paniculata	points	0	360	9182	1.000000
Koelreuteria paniculata	points	0	360	9183	1.000000
Koelreuteria paniculata	points	0	360	9184	1.000000
Koelreuteria paniculata	points	0	360	9185	1.000000
Koelreuteria paniculata	points	0	360	9186	1.000000
Koelreuteria paniculata	points	0	360	9187	1.000000
Koelreuteria paniculata	points	0	360	9188	1.000000
Koelreuteria paniculata	points	0	360	9189	1.000000
Koelreuteria paniculata	points	0	360	9192	1.000000
Koelreuteria paniculata	points	0	360	9200	1.000000
Koelreuteria paniculata	points	0	360	9482	1.000000
Koelreuteria paniculata	points	0	360	9483	1.000000
Koelreuteria paniculata	points	0	360	9484	1.000000
Koelreuteria paniculata	points	0	360	9485	1.000000
Koelreuteria paniculata	points	0	360	9486	1.000000
Koelreuteria paniculata	points	0	360	9488	1.000000
Koelreuteria paniculata	points	0	360	9489	1.000000
Koelreuteria paniculata	points	0	360	9490	1.000000
Koelreuteria paniculata	points	0	360	9784	1.000000
Koelreuteria paniculata	points	0	360	9785	1.000000
Koelreuteria paniculata	points	0	360	9786	1.000000
Koelreuteria paniculata	points	0	360	9787	1.000000
Koelreuteria paniculata	points	0	360	9791	1.000000
Koelreuteria paniculata	points	0	360	9794	1.000000
Koelreuteria paniculata	points	0	360	9795	1.000000
Koelreuteria paniculata	points	0	360	9796	1.000000
Koelreuteria paniculata	points	0	360	9799	1.000000
Koelreuteria paniculata	points	0	360	9800	1.000000
Koelreuteria paniculata	points	0	360	10092	1.000000
Koelreuteria paniculata	points	0	360	10093	1.000000
Koelreuteria paniculata	points	0	360	10099	1.000000
Koelreuteria paniculata	points	0	360	10101	1.000000
Koelreuteria paniculata	points	0	360	10103	1.000000
Koelreuteria paniculata	points	0	360	10108	1.000000
Koelreuteria paniculata	points	0	360	10404	1.000000
Koelreuteria paniculata	points	0	360	10405	1.000000
Koelreuteria paniculata	points	0	360	10410	1.000000
Koelreuteria paniculata	points	0	360	10420	1.000000
Koelreuteria paniculata	points	0	360	10717	1.000000
Koelreuteria paniculata	points	0	360	10718	1.000000
Koelreuteria paniculata	points	0	360	10719	1.000000
Koelreuteria paniculata	points	0	360	10725	1.000000
Koelreuteria paniculata	points	0	360	10729	1.000000
Koelreuteria paniculata	points	0	360	11035	1.000000
Koelreuteria paniculata	points	0	360	11039	1.000000
Koelreuteria paniculata	points	0	360	11359	1.000000
Koelreuteria paniculata	points	0	360	11367	1.000000
Koelreuteria paniculata	points	0	360	11369	1.000000
Koelreuteria paniculata	points	0	360	11693	1.000000
Koelreuteria paniculata	points	0	360	12005	1.000000
Koelreuteria paniculata	points	0	360	12008	1.000000
Koelreuteria paniculata	points	0	360	12010	1.000000
Koelreuteria paniculata	points	0	360	12012	1.000000
Koelreuteria paniculata	points	0	360	12015	1.000000
Koelreuteria paniculata	points	0	360	12668	1.000000
Koelreuteria paniculata	points	0	360	12674	1.000000
Koelreuteria paniculata	points	0	360	13004	1.000000
Koelreuteria paniculata	points	0	360	14018	1.000000
Laccodiscus ferrugineus	points	0	360	17414	1.000000
Laccodiscus ferrugineus	points	0	360	18481	1.000000
Laccodiscus ferrugineus	points	0	360	18838	1.000000
Laccodiscus ferrugineus	points	0	360	18839	1.000000
Laccodiscus ferrugineus	points	0	360	18840	1.000000
Laccodiscus ferrugineus	points	0	360	18841	1.000000
Laccodiscus ferrugineus	points	0	360	19198	1.000000
Laccodiscus ferrugineus	points	0	360	19199	1.000000
Laccodiscus ferrugineus	points	0	360	19200	1.000000
Laccodiscus ferrugineus	points	0	360	19557	1.000000
Laccodiscus ferrugineus	points	0	360	19558	1.000000
Laccodiscus ferrugineus	points	0	360	19559	1.000000
Laccodiscus ferrugineus	points	0	360	19919	1.000000
Laccodiscus ferrugineus	points	0	360	19920	1.000000
Laccodiscus ferrugineus	points	0	360	20281	1.000000
Laccodiscus ferrugineus	points	0	360	21001	1.000000
Lecaniodiscus cupanioides	points	0	360	16687	1.000000
Lecaniodiscus cupanioides	points	0	360	17398	1.000000
Lecaniodiscus cupanioides	points	0	360	17403	1.000000
Lecaniodiscus cupanioides	points	0	360	17753	1.000000
Lecaniodiscus cupanioides	points	0	360	17760	1.000000
Lecaniodiscus cupanioides	points	0	360	17761	1.000000
Lecaniodiscus cupanioides	points	0	360	17762	1.000000
Lecaniodiscus cupanioides	points	0	360	18107	1.000000
Lecaniodiscus cupanioides	points	0	360	18108	1.000000
Lecaniodiscus cupanioides	points	0	360	18114	1.000000
Lecaniodiscus cupanioides	points	0	360	18116	1.000000
Lecaniodiscus cupanioides	points	0	360	18117	1.000000
Lecaniodiscus cupanioides	points	0	360	18118	1.000000
Lecaniodiscus cupanioides	points	0	360	18119	1.000000
Lecaniodiscus cupanioides	points	0	360	18120	1.000000
Lecaniodiscus cupanioides	points	0	360	18121	1.000000
Lecaniodiscus cupanioides	points	0	360	18467	1.000000
Lecaniodiscus cupanioides	points	0	360	18468	1.000000
Lecaniodiscus cupanioides	points	0	360	18474	1.000000
Lecaniodiscus cupanioides	points	0	360	18479	1.000000
Lecaniodiscus cupanioides	points	0	360	18824	1.000000
Lecaniodiscus cupanioides	points	0	360	18826	1.000000
Lecaniodiscus cupanioides	points	0	360	19199	1.000000
Lecaniodiscus cupanioides	points	0	360	19925	1.000000
Lecaniodiscus cupanioides	points	0	360	19926	1.000000
Lecaniodiscus cupanioides	points	0	360	21002	1.000000
Lepiderema ixiocarpa	points	0	360	26106	1.000000
Lepiderema ixiocarpa	points	0	360	26798	1.000000
Lepiderema ixiocarpa	points	0	360	26799	1.000000
Lepiderema ixiocarpa	points	0	360	27141	1.000000
Lepiderema punctulata	points	0	360	27141	1.000000
Lepiderema punctulata	points	0	360	27142	1.000000
Lepiderema punctulata	points	0	360	27481	1.000000
Lepiderema punctulata	points	0	360	27482	1.000000
Lepiderema punctulata	points	0	360	27821	1.000000
Lepiderema punctulata	points	0	360	27822	1.000000
Lepiderema punctulata	points	0	360	27823	1.000000
Lepiderema punctulata	points	0	360	28158	1.000000
Lepiderema punctulata	points	0	360	28159	1.000000
Lepiderema punctulata	points	0	360	29156	1.000000
Lepiderema punctulata	points	0	360	30128	1.000000
Lepiderema punctulata	points	0	360	30448	1.000000
